[5436, 5.8253484293315e-05]
[7967, 6.357006870609876e-05]
[7968, 6.357006870609876e-05]
[7212, 6.357091984137823e-05]
[7214, 6.357091984137823e-05]
[8075, 6.357373447950523e-05]
[6550, 6.357393445792956e-05]
[6552, 6.357393445792956e-05]
[7834, 6.35759828102857e-05]
[9562, 6.35785349445262e-05]
[9563, 6.35785349445262e-05]
[9231, 6.357916780072038e-05]
[9232, 6.357916780072038e-05]
[4114, 6.358266254818235e-05]
[8236, 6.358324418582997e-05]
[8237, 6.358324418582997e-05]
[5683, 6.35832906590697e-05]
[6037, 6.358524057170724e-05]
[6039, 6.358524057170724e-05]
[9140, 6.358670861544727e-05]
[8002, 6.358887255760584e-05]
[7139, 6.359144107577647e-05]
[8554, 6.359278126626004e-05]
[7234, 6.359680340253834e-05]
[5978, 6.359719713961744e-05]
[5980, 6.359719713961744e-05]
[5981, 6.359719713961744e-05]
[10345, 6.360011210103099e-05]
[10346, 6.360011210103099e-05]
[7768, 6.360702173780812e-05]
[5544, 6.360764765689222e-05]
[7063, 6.361040607339145e-05]
[7418, 6.362036422235774e-05]
[7886, 6.362064390490921e-05]
[9526, 6.362290329363342e-05]
[9527, 6.362290329363342e-05]
[9528, 6.362290329363342e-05]
[8682, 6.362518591694205e-05]
[8683, 6.362518591694205e-05]
[8020, 6.362817854927376e-05]
[9872, 6.363340652888508e-05]
[9873, 6.363340652888508e-05]
[9483, 6.363387528192802e-05]
[9484, 6.363387528192802e-05]
[9485, 6.363387528192802e-05]
[9486, 6.363387528192802e-05]
[5605, 6.36349430985188e-05]
[10220, 6.364209415552107e-05]
[7505, 6.364411207229951e-05]
[6761, 6.364660935543102e-05]
[6763, 6.364660935543102e-05]
[6046, 6.364926617047241e-05]
[2164, 6.365243136424912e-05]
[4565, 6.365281481309149e-05]
[7868, 6.365627607684387e-05]
[7869, 6.365627607684387e-05]
[7870, 6.365627607684387e-05]
[8643, 6.365956541608408e-05]
[8644, 6.365956541608408e-05]
[7698, 6.365989788544619e-05]
[7700, 6.365989788544619e-05]
[5567, 6.366040098185876e-05]
[5927, 6.366048789909323e-05]
[7919, 6.366069779407228e-05]
[5056, 6.36620415546631e-05]
[5057, 6.36620415546631e-05]
[8315, 6.366249571187053e-05]
[7566, 6.366355172720861e-05]
[7568, 6.366355172720861e-05]
[6686, 6.366430427022506e-05]
[7598, 6.366492062816045e-05]
[7599, 6.366492062816045e-05]
[7600, 6.366492062816045e-05]
[8088, 6.366579431930919e-05]
[8089, 6.366579431930919e-05]
[8090, 6.366579431930919e-05]
[8091, 6.366579431930919e-05]
[8093, 6.366579431930919e-05]
[9075, 6.367398876842462e-05]
[9399, 6.367715242067881e-05]
[4784, 6.367941199795802e-05]
[4785, 6.367941199795802e-05]
[4786, 6.367941199795802e-05]
[10030, 6.368105262418325e-05]
[7773, 6.368106403475602e-05]
[7774, 6.368106403475602e-05]
[7775, 6.368106403475602e-05]
[3569, 6.368235717227715e-05]
[8665, 6.368241974504515e-05]
[5756, 6.368402113084119e-05]
[6139, 6.368500678972899e-05]
[7391, 6.368511233327527e-05]
[7393, 6.368511233327527e-05]
[4762, 6.368538718568266e-05]
[3331, 6.36858503102905e-05]
[3332, 6.36858503102905e-05]
[3333, 6.36858503102905e-05]
[3334, 6.36858503102905e-05]
[10816, 6.368787647492435e-05]
[10817, 6.368787647492435e-05]
[10818, 6.368787647492435e-05]
[10357, 6.368794694113323e-05]
[10358, 6.368794694113323e-05]
[5843, 6.368934275120733e-05]
[9861, 6.368947296587369e-05]
[1726, 6.369048387571153e-05]
[9057, 6.370106221547801e-05]
[9058, 6.370106221547801e-05]
[9359, 6.37011843588655e-05]
[9361, 6.37011843588655e-05]
[10283, 6.370922241020233e-05]
[10284, 6.370922241020233e-05]
[9477, 6.37094179217403e-05]
[9648, 6.370979947857977e-05]
[5053, 6.3711941341739e-05]
[5865, 6.371378685448582e-05]
[5866, 6.371378685448582e-05]
[5868, 6.371378685448582e-05]
[8163, 6.371394896727335e-05]
[3993, 6.371815897329173e-05]
[3234, 6.371877952815485e-05]
[8034, 6.371879276858915e-05]
[10654, 6.372212372116076e-05]
[10655, 6.372212372116076e-05]
[10656, 6.372212372116076e-05]
[10420, 6.372339971499686e-05]
[10421, 6.372339971499686e-05]
[2731, 6.37235615768426e-05]
[2733, 6.37235615768426e-05]
[2735, 6.37235615768426e-05]
[2737, 6.37235615768426e-05]
[7268, 6.372499040565591e-05]
[3521, 6.372618551993482e-05]
[3523, 6.372618551993482e-05]
[2032, 6.372775213449045e-05]
[2035, 6.372775213449045e-05]
[2036, 6.372775213449045e-05]
[813, 6.373043004396897e-05]
[816, 6.373043004396897e-05]
[817, 6.373043004396897e-05]
[818, 6.373043004396897e-05]
[7754, 6.373185722073831e-05]
[7755, 6.373185722073831e-05]
[7756, 6.373185722073831e-05]
[8994, 6.373441437056837e-05]
[2077, 6.373609235475464e-05]
[9654, 6.373852660765599e-05]
[9655, 6.373852660765599e-05]
[9656, 6.373852660765599e-05]
[5497, 6.374309403051806e-05]
[8266, 6.374343138286566e-05]
[6954, 6.374472374610617e-05]
[7363, 6.374524207572895e-05]
[4746, 6.374549513531062e-05]
[7688, 6.374645391338039e-05]
[8711, 6.374758628208302e-05]
[6764, 6.374917168492584e-05]
[6765, 6.374917168492584e-05]
[6767, 6.374917168492584e-05]
[7454, 6.375142996361314e-05]
[7455, 6.375142996361314e-05]
[6635, 6.37523248603205e-05]
[10432, 6.375239319447489e-05]
[10107, 6.375370982387357e-05]
[10108, 6.375370982387357e-05]
[6809, 6.375539216832195e-05]
[5183, 6.375609937358273e-05]
[9802, 6.375707731992196e-05]
[9713, 6.37584225111899e-05]
[8395, 6.376222742739953e-05]
[8396, 6.376222742739953e-05]
[7899, 6.376247576106382e-05]
[8727, 6.37654622481305e-05]
[5804, 6.376664178175156e-05]
[7525, 6.376894345414211e-05]
[6888, 6.376944826169242e-05]
[6414, 6.376950769168193e-05]
[6418, 6.376950769168193e-05]
[8164, 6.377805127213027e-05]
[8165, 6.377805127213027e-05]
[8166, 6.377805127213027e-05]
[7014, 6.378273705172713e-05]
[9773, 6.378510443723761e-05]
[7155, 6.378513934668075e-05]
[9776, 6.378545118071497e-05]
[9777, 6.378545118071497e-05]
[4399, 6.37858802439405e-05]
[4406, 6.37858802439405e-05]
[9463, 6.379171915441495e-05]
[8026, 6.379211018810353e-05]
[8028, 6.379211018810353e-05]
[8029, 6.379211018810353e-05]
[8125, 6.379275247449034e-05]
[4472, 6.379278537262093e-05]
[8398, 6.37947735034395e-05]
[8399, 6.37947735034395e-05]
[8754, 6.379828899636353e-05]
[8755, 6.379828899636353e-05]
[9473, 6.380494792406621e-05]
[7518, 6.380700324041875e-05]
[7519, 6.380700324041875e-05]
[9941, 6.381188923976364e-05]
[9943, 6.381188923976364e-05]
[9944, 6.381188923976364e-05]
[9468, 6.381391387623447e-05]
[4252, 6.381410946224315e-05]
[5812, 6.381443553779627e-05]
[9771, 6.381957713788992e-05]
[6287, 6.382045206085077e-05]
[6288, 6.382045206085077e-05]
[6289, 6.382045206085077e-05]
[6291, 6.382045206085077e-05]
[4770, 6.38247000409437e-05]
[7654, 6.383017393995858e-05]
[9446, 6.383119815940474e-05]
[4859, 6.383198393436281e-05]
[868, 6.383332377470899e-05]
[10428, 6.383783077317301e-05]
[10429, 6.383783077317301e-05]
[10430, 6.383783077317301e-05]
[7395, 6.38379377572888e-05]
[7396, 6.38379377572888e-05]
[9883, 6.384739602832851e-05]
[8661, 6.385000361150134e-05]
[6345, 6.385166553650772e-05]
[6347, 6.385166553650772e-05]
[7696, 6.385242319875619e-05]
[1524, 6.385299626594714e-05]
[4363, 6.38577526454508e-05]
[10311, 6.38580173860287e-05]
[10312, 6.38580173860287e-05]
[10313, 6.38580173860287e-05]
[10314, 6.38580173860287e-05]
[8150, 6.386106781572834e-05]
[406, 6.386351098691133e-05]
[414, 6.386351098691133e-05]
[9013, 6.386354549438056e-05]
[6400, 6.386476665078822e-05]
[1488, 6.386522222445946e-05]
[1490, 6.386522222445946e-05]
[737, 6.386934091485746e-05]
[5864, 6.387058519530984e-05]
[10364, 6.387504239635161e-05]
[10365, 6.387504239635161e-05]
[10366, 6.387504239635161e-05]
[10395, 6.38821729467537e-05]
[7680, 6.388359817422562e-05]
[7196, 6.388480597073607e-05]
[8283, 6.388765496812022e-05]
[8284, 6.388765496812022e-05]
[5293, 6.388942283678806e-05]
[5294, 6.388942283678806e-05]
[6424, 6.389416333839337e-05]
[5072, 6.389564712927444e-05]
[7358, 6.390520439012759e-05]
[7259, 6.39080510659822e-05]
[4421, 6.391425893228162e-05]
[4424, 6.391425893228162e-05]
[4426, 6.391425893228162e-05]
[5541, 6.391484326011436e-05]
[6574, 6.391803124405166e-05]
[6575, 6.391803124405166e-05]
[9373, 6.39209890984065e-05]
[4638, 6.392161391225327e-05]
[2929, 6.392350925624911e-05]
[2930, 6.392350925624911e-05]
[6757, 6.39241110639602e-05]
[5748, 6.392532938944804e-05]
[5749, 6.392532938944804e-05]
[5750, 6.392532938944804e-05]
[2325, 6.392648117600782e-05]
[2329, 6.392648117600782e-05]
[2330, 6.392648117600782e-05]
[8803, 6.392884252571205e-05]
[4876, 6.393231114924733e-05]
[9264, 6.39327959043191e-05]
[9178, 6.393650983117945e-05]
[6195, 6.394294065744749e-05]
[9126, 6.394879193027852e-05]
[6690, 6.396687452002084e-05]
[9863, 6.396844152704421e-05]
[9864, 6.396844152704421e-05]
[9865, 6.396844152704421e-05]
[8538, 6.397022329917529e-05]
[8539, 6.397022329917529e-05]
[9550, 6.397770273647787e-05]
[6372, 6.397887658360434e-05]
[6373, 6.397887658360434e-05]
[7620, 6.398014331015592e-05]
[7816, 6.398325350323974e-05]
[7817, 6.398325350323974e-05]
[8592, 6.398577544947357e-05]
[7035, 6.398870763624546e-05]
[5623, 6.399308908636012e-05]
[6136, 6.39937775018124e-05]
